"line","word"
1,"mucho dinero"
2,"mi vecino"
3,"veredo"
4,"mi estomago "
5,"la nina"
6,"metal"
7,"moneda"
8,"que"
9,"hermana "
10,"luna"
11,"tu sonrisa"
12,"hermanito"
13,"la luna"
14,"la paja"
15,"el"
16,"anochecer"
17,"mama"
18,"pesada"
19,"mi perro"
20,"papa"
21,"luna"
22,"mar"
23,"mama"
24,"cual"
25,"mar"
27,"mi mama"
28,"perro"
29,"pesada"
30,"""no entendio"""
31,"moneda"
32,"el fierro"
33,"no se"
34,"pelota"
35,"y"
36,"no se"
37,"la luna"
38,"la estrella"
39,"pelotas"
40,"luna"
41,"el"
42,"voliche"
43,"agua"
44,"abuela"
45,"la luna"
46,"caliente"
47,"la luna"
48,"iman"
49,"baston"
50,"no contesto"
51,"como"
52,"mi vida"
53,"medalla"
54,"robot"
55,"no contesto"
56,"luna"
57,"la nina"
58,"brillante"
59,"el balon"
60,"papa"
61,"la moneda"
62,"que"
63,"arete"
64,"la plata"
65,"tambien"
66,"hierro"
67,"el anillo"
68,"la luna"
69,"plata"
70,"el"
71,"la mina"
72,"el"
73,"que"
74,"cara"
75,"planta"
76,"ella"
77,"la luna"
78,"el agua"
79,"mi moneda"
80,"no se"
81,"no contesto"
82,"el pez"
83,"la luna"
84,"la luna"
85,"la luna"
86,"moneda"
87,"ella"
88,"y"
89,"moneda"
90,"luna"
91,"aretes"
92,"no entiendo nada"
93,"luna"
94,"anillo"
95,"mama"
96,"el"
97,"canto"
98,"que es"
99,"que"
100,"que es"
101,"el"
102,"(dormido)"
103,"luna"
104,"luna"
105,"no contesto"
106,"moneda"
107,"que"
108,"fuerte"
109,"no entiendo"
110,"el arete"
111,"luna"
112,"hermano"
113,"eliod"
114,"pelota"
115,"senor"
116,"minero"
117,"la luna"
118,"rico"
119,"oro"
120,"plata"
121,"mi goma"
122,"luna"
123,"no respondio"
124,"mi hermanito"
125,"la estrella"
126,"el dinero"
127,"medalla"
128,"la luna"
129,"pelota roja"
130,"el hierro"
131,"mama"
132,"mi consola"
133,"medalla"
134,"la luna"
135,"luna"
136,"carro"
137,"mi cabello"
138,"la luna"
139,"papa"
140,"no respondio"
141,"mi mama"
142,"luna"
143,"dinero"
144,"la luna"
145,"mi alcancia"
146,"luna"
147,"la luna"
148,"la luna"
149,"oro"
150,"nino"
151,"la luna"
152,"la luna"
153,"no respondio"
154,"mujer"
155,"ella"
156,"la bola"
157,"el"
158,"luego"
159,"la luna"
160,"hermanito"
161,"el"
162,"mi abuelo"
163,"mama"
164,"luna"
165,"amigo"
166,"moneda"
167,"porque"
168,"amigo"
169,"y el otro"
170,"dinero"
171,"dadega"
172,"el oro"
173,"amor"
174,"mi moneda"
175,"perro"
176,"la luna"
177,"cartera"
178,"la moneda"
179,"solta"
180,"la luna"
181,"que"
182,"la llanta"
183,"el amigo"
184,"la pelota"
185,"mi dinero"
186,"hermano"
187,"hermano"
188,"mi reloj"
189,"mi casa"
190,"mi papa"
191,"no respondio"
192,"mi casa"
193,"mi abuelo"
194,"la luna"
195,"ese"
196,"la moneda"
197,"y"
198,"oro"
199,"cartera"
200,"no"
201,"la luna"
202,"una canica"
203,"luna"
204,"luna"
205,"la perla"
206,"la moneda"
207,"papa"
208,"moneda"
209,"no "
210,"mateo"
211,"canica"
212,"mike"
213,"si"
214,"mi alma"
215,"mi papa"
216,"la luna"
